Well1_Depth,Well1_RHOB,Well2_Depth,Well2_RHOB,Well3_Depth,Well3_RHOB
3120.5424,2.5002,3256.4832,2.2004,3065.526,2.2501
3120.6948,2.4019,3256.6356,2.2004,3065.6784,2.2538
3120.8472,2.3311,3256.788,2.199,3065.8308,2.258
3120.9996,2.2512,3256.9404,2.1942,3065.9832,2.2696
3121.152,2.2194,3257.0928,2.191,3066.1356,2.2933
3121.3044,2.1993,3257.2452,2.1984,3066.288,2.3237
3121.4568,2.2,3257.3976,2.2062,3066.4404,2.3144
3121.6092,2.2041,3257.55,2.2203,3066.5928,2.2828
3121.7616,2.2126,3257.7024,2.2269,3066.7452,2.2547
3121.914,2.2159,3257.8548,2.2256,3066.8976,2.2353
3122.0664,2.209,3258.0072,2.2229,3067.05,2.2238
3122.2188,2.2059,3258.1596,2.225,3067.2024,2.2271
3122.3712,2.2164,3258.312,2.2289,3067.3548,2.2372
3122.5236,2.2437,3258.4644,2.2343,3067.5072,2.2445
3122.676,2.2757,3258.6168,2.2382,3067.6596,2.2477
3122.8284,2.2863,3258.7692,2.2374,3067.812,2.2477
3122.9808,2.2599,3258.9216,2.2306,3067.9644,2.2477
3123.1332,2.2259,3259.074,2.2207,3068.1168,2.2483
3123.2856,2.1943,3259.2264,2.2135,3068.2692,2.2512
3123.438,2.1752,3259.3788,2.2135,3068.4216,2.2599
3123.5904,2.1751,3259.5312,2.2178,3068.574,2.2659
3123.7428,2.1805,3259.6836,2.2201,3068.7264,2.2642
3123.8952,2.1886,3259.836,2.2221,3068.8788,2.2601
3124.0476,2.1972,3259.9884,2.2178,3069.0312,2.2533
3124.2,2.2039,3260.1408,2.2107,3069.1836,2.2477
3124.3524,2.2139,3260.2932,2.2027,3069.336,2.2453
3124.5048,2.2226,3260.4456,2.2144,3069.4884,2.2466
3124.6572,2.2275,3260.598,2.2276,3069.6408,2.2485
3124.8096,2.2306,3260.7504,2.2367,3069.7932,2.2488
3124.962,2.2353,3260.9028,2.2275,3069.9456,2.2552
3125.1144,2.2433,3261.0552,2.2211,3070.098,2.265
3125.2668,2.2599,3261.2076,2.212,3070.2504,2.2778
3125.4192,2.2876,3261.36,2.1986,3070.4028,2.2813
3125.5716,2.3073,3261.5124,2.1881,3070.5552,2.2652
3125.724,2.2877,3261.6648,2.184,3070.7076,2.249
3125.8764,2.2561,3261.8172,2.1856,3070.86,2.2381
3126.0288,2.2468,3261.9696,2.1906,3071.0124,2.2306
3126.1812,2.2534,3262.122,2.1926,3071.1648,2.2264
3126.3336,2.2594,3262.2744,2.1899,3071.3172,2.2198
3126.486,2.2516,3262.4268,2.1841,3071.4696,2.2112
3126.6384,2.2418,3262.5792,2.1787,3071.622,2.2066
3126.7908,2.2324,3262.7316,2.1752,3071.7744,2.2107
3126.9432,2.2264,3262.884,2.1725,3071.9268,2.2133
3127.0956,2.2202,3263.0364,2.1732,3072.0792,2.2169
3127.248,2.2195,3263.1888,2.1804,3072.2316,2.2209
3127.4004,2.2451,3263.3412,2.1955,3072.384,2.224
3127.5528,2.2771,3263.4936,2.2043,3072.5364,2.2258
3127.7052,2.3014,3263.646,2.2176,3072.6888,2.2365
3127.8576,2.3041,3263.7984,2.2254,3072.8412,2.2418
3128.01,2.2754,3263.9508,2.2304,3072.9936,2.2485
3128.1624,2.2389,3264.1032,2.2324,3073.146,2.2561
3128.3148,2.215,3264.2556,2.2279,3073.2984,2.2723
3128.4672,2.1994,3264.408,2.2212,3073.4508,2.2846
3128.6196,2.1978,3264.5604,2.221,3073.6032,2.3039
3128.772,2.2032,3264.7128,2.2229,3073.7556,2.3247
3128.9244,2.2139,3264.8652,2.223,3073.908,2.3309
3129.0768,2.226,3265.0176,2.223,3074.0604,2.3105
3129.2292,2.2316,3265.17,2.2216,3074.2128,2.2788
3129.3816,2.2259,3265.3224,2.2196,3074.3652,2.2515
3129.534,2.2206,3265.4748,2.2169,3074.5176,2.236
3129.6864,2.222,3265.6272,2.2115,3074.67,2.224
3129.8388,2.2287,3265.7796,2.2067,3074.8224,2.2197
3129.9912,2.232,3265.932,2.2076,3074.9748,2.2195
3130.1436,2.233,3266.0844,2.211,3075.1272,2.2222
3130.296,2.2336,3266.2368,2.2142,3075.2796,2.2255
3130.4484,2.2337,3266.3892,2.2122,3075.432,2.2248
3130.6008,2.2337,3266.5416,2.2092,3075.5844,2.2262
3130.7532,2.231,3266.694,2.2034,3075.7368,2.2296
3130.9056,2.2272,3266.8464,2.1965,3075.8892,2.2336
3131.058,2.2219,3266.9988,2.1909,3076.0416,2.2323
3131.2104,2.2172,3267.1512,2.1993,3076.194,2.229
3131.3628,2.2113,3267.3036,2.2163,3076.3464,2.2284
3131.5152,2.2066,3267.456,2.2341,3076.4988,2.2275
3131.6676,2.2039,3267.6084,2.2297,3076.6512,2.2279
3131.82,2.2052,3267.7608,2.2241,3076.8036,2.227
3131.9724,2.2065,3267.9132,2.2251,3076.956,2.2268
3132.1248,2.2059,3268.0656,2.2281,3077.1084,2.2216
3132.2772,2.2079,3268.218,2.2236,3077.2608,2.2236
3132.4296,2.2205,3268.3704,2.2074,3077.4132,2.2286
3132.582,2.2473,3268.5228,2.1961,3077.5656,2.2372
3132.7344,2.2725,3268.6752,2.1872,3077.718,2.2425
3132.8868,2.2812,3268.8276,2.1847,3077.8704,2.2437
3133.0392,2.2519,3268.98,2.1809,3078.0228,2.2398
3133.1916,2.2307,3269.1324,2.1757,3078.1752,2.2363
3133.344,2.219,3269.2848,2.1707,3078.3276,2.2323
3133.4964,2.2187,3269.4372,2.1713,3078.48,2.2297
3133.6488,2.222,3269.5896,2.1747,3078.6324,2.229
3133.8012,2.2265,3269.742,2.1753,3078.7848,2.2304
3133.9536,2.2314,3269.8944,2.1721,3078.9372,2.2324
3134.106,2.2381,3270.0468,2.1674,3079.0896,2.2338
3134.2584,2.2401,3270.1992,2.1627,3079.242,2.2332
3134.4108,2.2394,3270.3516,2.1593,3079.3944,2.2366
3134.5632,2.238,3270.504,2.158,3079.5468,2.2431
3134.7156,2.2348,3270.6564,2.1653,3079.6992,2.2523
3134.868,2.2294,3270.8088,2.1764,3079.8516,2.2617
3135.0204,2.2215,3270.9612,2.185,3080.004,2.2698
3135.1728,2.2162,3271.1136,2.1872,3080.1564,2.2766
3135.3252,2.2203,3271.266,2.1865,3080.3088,2.2732
3135.4776,2.2322,3271.4184,2.1871,3080.4612,2.2686
3135.63,2.2462,3271.5708,2.1891,3080.6136,2.2666
3135.7824,2.2336,3271.7232,2.1905,3080.766,2.2666
3135.9348,2.2017,3271.8756,2.1971,3080.9184,2.2665
3136.0872,2.1651,3272.028,2.1998,3081.0708,2.266
3136.2396,2.1505,3272.1804,2.1984,3081.2232,2.2644
3136.392,2.1478,3272.3328,2.1971,3081.3756,2.2558
3136.5444,2.1561,3272.4852,2.1957,3081.528,2.2538
3136.6968,2.1664,3272.6376,2.1885,3081.6804,2.2556
3136.8492,2.1759,3272.79,2.1801,3081.8328,2.2551
3137.0016,2.1791,3272.9424,2.1704,3081.9852,2.2534
3137.154,2.1778,3273.0948,2.169,3082.1376,2.2504
3137.3064,2.1772,3273.2472,2.1737,3082.29,2.2531
3137.4588,2.1808,3273.3996,2.1797,3082.4424,2.2537
3137.6112,2.1868,3273.552,2.1853,3082.5948,2.2503
3137.7636,2.1899,3273.7044,2.1906,3082.7472,2.2467
3137.916,2.1839,3273.8568,2.1976,3082.8996,2.2436
3138.0684,2.1763,3274.0092,2.1989,3083.052,2.2473
3138.2208,2.1713,3274.1616,2.1996,3083.2044,2.2579
3138.3732,2.1747,3274.314,2.1982,3083.3568,2.2652
3138.5256,2.1815,3274.4664,2.1989,3083.5092,2.2591
3138.678,2.1897,3274.6188,2.2002,3083.6616,2.2469
3138.8304,2.1959,3274.7712,2.2002,3083.814,2.2361
3138.9828,2.1987,3274.9236,2.1988,3083.9664,2.231
3139.1352,2.202,3275.076,2.1987,3084.1188,2.2324
3139.2876,2.2062,3275.2284,2.2002,3084.2712,2.2358
3139.44,2.2082,3275.3808,2.2022,3084.4236,2.2359
3139.5924,2.2074,3275.5332,2.2094,3084.576,2.2339
3139.7448,2.2074,3275.6856,2.2153,3084.7284,2.235
3139.8972,2.2124,3275.838,2.2187,3084.8808,2.24
3140.0496,2.2165,3275.9904,2.2149,3085.0332,2.2429
3140.202,2.2174,3276.1428,2.2081,3085.1856,2.2425
3140.3544,2.1993,3276.2952,2.1995,3085.338,2.235
3140.5068,2.186,3276.4476,2.1995,3085.4904,2.2223
3140.6592,2.1794,3276.6,2.2008,3085.6428,2.2108
3140.8116,2.1812,3276.7524,2.2089,3085.7952,2.2074
3140.964,2.1889,3276.9048,2.2149,3085.9476,2.2115
3141.1164,2.2007,3277.0572,2.218,3086.1,2.2175
3141.2688,2.2075,3277.2096,2.2153,3086.2524,2.2188
3141.4212,2.2083,3277.362,2.2112,3086.4048,2.2181
3141.5736,2.2023,3277.5144,2.2088,3086.5572,2.2262
3141.726,2.1991,3277.6668,2.2118,3086.7096,2.2551
3141.8784,2.2016,3277.8192,2.2164,3086.862,2.3334
3142.0308,2.2152,3277.9716,2.2211,3087.0144,2.4989
3142.1832,2.2285,3278.124,2.2244,3087.1668,2.6088
3142.3356,2.2343,3278.2764,2.2274,3087.3192,2.6597
3142.488,2.2189,3278.4288,2.225,3087.4716,2.6723
3142.6404,2.208,3278.5812,2.2171,3087.624,2.6801
3142.7928,2.2034,3278.7336,2.2108,3087.7764,2.6837
3142.9452,2.2018,3278.886,2.2146,3087.9288,2.6547
3143.0976,2.1923,3279.0384,2.2261,3088.0812,2.5296
3143.25,2.1791,3279.1908,2.2365,3088.2336,2.4285
3143.4024,2.1712,3279.3432,2.2414,3088.386,2.3022
3143.5548,2.1706,3279.4956,2.2387,3088.5384,2.2436
3143.7072,2.1761,3279.648,2.2314,3088.6908,2.235
3143.8596,2.1828,3279.8004,2.226,3088.8432,2.2392
3144.012,2.1875,3279.9528,2.2247,3088.9956,2.2387
3144.1644,2.1893,3280.1052,2.2268,3089.148,2.2346
3144.3168,2.19,3280.2576,2.2335,3089.3004,2.2329
3144.4692,2.1896,3280.41,2.2416,3089.4528,2.2359
3144.6216,2.1846,3280.5624,2.2527,3089.6052,2.2413
3144.774,2.1744,3280.7148,2.2679,3089.7576,2.2425
3144.9264,2.1665,3280.8672,2.3008,3089.91,2.2378
3145.0788,2.1581,3281.0196,2.3479,3090.0624,2.2292
3145.2312,2.1581,3281.172,2.3512,3090.2148,2.2248
3145.3836,2.1612,3281.3244,2.3434,3090.3672,2.2242
3145.536,2.166,3281.4768,2.3408,3090.5196,2.2262
3145.6884,2.1715,3281.6292,2.3478,3090.672,2.2282
3145.8408,2.1753,3281.7816,2.3598,3090.8244,2.2262
3145.9932,2.1743,3281.934,2.3519,3090.9768,2.2235
3146.1456,2.174,3282.0864,2.3388,3091.1292,2.2214
3146.298,2.1773,3282.2388,2.3274,3091.2816,2.221
3146.4504,2.1859,3282.3912,2.3297,3091.434,2.2264
3146.6028,2.1983,3282.5436,2.3417,3091.5864,2.2351
3146.7552,2.2103,3282.696,2.3452,3091.7388,2.2389
3146.9076,2.2171,3282.8484,2.3232,3091.8912,2.2373
3147.06,2.1988,3283.0008,2.2917,3092.0436,2.2325
3147.2124,2.1805,3283.1532,2.2766,3092.196,2.2302
3147.3648,2.1643,3283.3056,2.2805,3092.3484,2.2296
3147.5172,2.1587,3283.458,2.2975,3092.5008,2.2316
3147.6696,2.1598,3283.6104,2.3194,3092.6532,2.2304
3147.822,2.1673,3283.7628,2.3461,3092.8056,2.2257
3147.9744,2.1791,3283.9152,2.3798,3092.958,2.2222
3148.1268,2.1923,3284.0676,2.3804,3093.1104,2.2254
3148.2792,2.2009,3284.22,2.3426,3093.2628,2.2329
3148.4316,2.209,3284.3724,2.2906,3093.4152,2.2383
3148.584,2.2144,3284.5248,2.2428,3093.5676,2.2354
3148.7364,2.2163,3284.6772,2.2157,3093.72,2.2273
3148.8888,2.2129,3284.8296,2.2021,3093.8724,2.2222
3149.0412,2.2083,3284.982,2.2086,3094.0248,2.2237
3149.1936,2.2025,3285.1344,2.2185,3094.1772,2.2332
3149.346,2.1977,3285.2868,2.2298,3094.3296,2.2512
3149.4984,2.1883,3285.4392,2.2409,3094.482,2.2719
3149.6508,2.1719,3285.5916,2.2532,3094.6344,2.2791
3149.8032,2.154,3285.744,2.269,3094.7868,2.2438
3149.9556,2.1416,3285.8964,2.291,3094.9392,2.2037
3150.108,2.1356,3286.0488,2.3188,3095.0916,2.1713
3150.2604,2.135,3286.2012,2.3481,3095.244,2.1653
3150.4128,2.1336,3286.3536,2.3758,3095.3964,2.1692
3150.5652,2.133,3286.506,2.3944,3095.5488,2.1727
3150.7176,2.133,3286.6584,2.3893,3095.7012,2.1753
3150.87,2.1343,3286.8108,2.3767,3095.8536,2.182
3151.0224,2.135,3286.9632,2.3604,3096.006,2.1935
3151.1748,2.1405,3287.1156,2.3442,3096.1584,2.2015
3151.3272,2.154,3287.268,2.3279,3096.3108,2.2071
3151.4796,2.1696,3287.4204,2.3161,3096.4632,2.202
3151.632,2.1649,3287.5728,2.3169,3096.6156,2.1968
3151.7844,2.1593,3287.7252,2.3253,3096.768,2.1948
3151.9368,2.1576,3287.8776,2.3342,3096.9204,2.2038
3152.0892,2.1731,3288.03,2.3409,3097.0728,2.2062
3152.2416,2.1829,3288.1824,2.3442,3097.2252,2.2051
3152.394,2.1835,3288.3348,2.3391,3097.3776,2.2004
3152.5464,2.1815,3288.4872,2.318,3097.53,2.2001
3152.6988,2.1849,3288.6396,2.2956,3097.6824,2.2068
3152.8512,2.1942,3288.792,2.2705,3097.8348,2.2272
3153.0036,2.2009,3288.9444,2.2478,3097.9872,2.2316
3153.156,2.2055,3289.0968,2.2273,3098.1396,2.2336
3153.3084,2.2068,3289.2492,2.217,3098.292,2.2343
3153.4608,2.2028,3289.4016,2.212,3098.4444,2.237
3153.6132,2.1987,3289.554,2.2133,3098.5968,2.2437
3153.7656,2.1975,3289.7064,2.2162,3098.7492,2.2506
3153.918,2.2002,3289.8588,2.2211,3098.9016,2.2495
3154.0704,2.2044,3290.0112,2.2319,3099.054,2.2494
3154.2228,2.2048,3290.1636,2.2401,3099.2064,2.2443
3154.3752,2.1952,3290.316,2.2461,3099.3588,2.2436
3154.5276,2.1886,3290.4684,2.2453,3099.5112,2.2446
3154.68,2.1875,3290.6208,2.2419,3099.6636,2.2503
3154.8324,2.1902,3290.7732,2.2419,3099.816,2.2492
3154.9848,2.1959,3290.9256,2.2406,3099.9684,2.2479
3155.1372,2.2006,3291.078,2.2539,3100.1208,2.2411
3155.2896,2.2066,3291.2304,2.2954,3100.2732,2.2384
3155.442,2.2093,3291.3828,2.3661,3100.4256,2.2376
3155.5944,2.2102,3291.5352,2.4243,3100.578,2.2376
3155.7468,2.2083,3291.6876,2.4654,3100.7304,2.2382
3155.8992,2.2035,3291.84,2.473,3100.8828,2.2338
3156.0516,2.1963,3291.9924,2.477,3101.0352,2.2249
3156.204,2.1877,3292.1448,2.4725,3101.1876,2.2228
3156.3564,2.1829,3292.2972,2.4463,3101.34,2.2219
3156.5088,2.1835,3292.4496,2.4119,3101.4924,2.2228
3156.6612,2.1881,3292.602,2.3882,3101.6448,2.2217
3156.8136,2.1962,3292.7544,2.3826,3101.7972,2.2204
3156.966,2.2042,3292.9068,2.357,3101.9496,2.2241
3157.1184,2.2042,3293.0592,2.3239,3102.102,2.2281
3157.2708,2.1934,3293.2116,2.2945,3102.2544,2.2301
3157.4232,2.1802,3293.364,2.2584,3102.4068,2.2344
3157.5756,2.1742,3293.5164,2.2235,3102.5592,2.2393
3157.728,2.1749,3293.6688,2.1915,3102.7116,2.2455
3157.8804,2.1769,3293.8212,2.1672,3102.864,2.2389
3158.0328,2.1769,3293.9736,2.1699,3103.0164,2.2162
3158.1852,2.1763,3294.126,2.1864,3103.1688,2.2041
3158.3376,2.1797,3294.2784,2.2052,3103.3212,2.1887
3158.49,2.186,3294.4308,2.193,3103.4736,2.1923
3158.6424,2.1925,3294.5832,2.166,3103.626,2.2047
3158.7948,2.1948,3294.7356,2.1437,3103.7784,2.2315
3158.9472,2.1955,3294.888,2.1275,3103.9308,2.2676
3159.0996,2.1948,3295.0404,2.122,3104.0832,2.3014
3159.252,2.1968,3295.1928,2.1279,3104.2356,2.3019
3159.4044,2.1993,3295.3452,2.1483,3104.388,2.2856
3159.5568,2.2055,3295.4976,2.188,3104.5404,2.278
3159.7092,2.218,3295.65,2.2466,3104.6928,2.2875
3159.8616,2.2248,3295.8024,2.2985,3104.8452,2.2832
3160.014,2.2281,3295.9548,2.3331,3104.9976,2.2627
3160.1664,2.2175,3296.1072,2.3079,3105.15,2.246
3160.3188,2.2168,3296.2596,2.2624,3105.3024,2.23
3160.4712,2.2362,3296.412,2.2222,3105.4548,2.2083
3160.6236,2.2612,3296.5644,2.1952,3105.6072,2.1965
3160.776,2.2873,3296.7168,2.2103,3105.7596,2.2018
3160.9284,2.2887,3296.8692,2.2391,3105.912,2.2113
3161.0808,2.286,3297.0216,2.2622,3106.0644,2.2234
3161.2332,2.265,3297.174,2.2542,3106.2168,2.2266
3161.3856,2.2431,3297.3264,2.2591,3106.3692,2.2297
3161.538,2.2218,3297.4788,2.3087,3106.5216,2.2294
3161.6904,2.2148,3297.6312,2.3656,3106.674,2.2312
3161.8428,2.2201,3297.7836,2.4144,3106.8264,2.2353
3161.9952,2.2285,3297.936,2.4205,3106.9788,2.2354
3162.1476,2.2281,3298.0884,2.4237,3107.1312,2.229
3162.3,2.2184,3298.2408,2.417,3107.2836,2.2196
3162.4524,2.2145,3298.3932,2.4087,3107.436,2.2131
3162.6048,2.2262,3298.5456,2.3767,3107.5884,2.2116
3162.7572,2.2528,3298.698,2.3247,3107.7408,2.2144
3162.9096,2.2853,3298.8504,2.2758,3107.8932,2.2272
3163.062,2.2867,3299.0028,2.2412,3108.0456,2.2543
3163.2144,2.2568,3299.1552,2.237,3108.198,2.2591
3163.3668,2.2283,3299.3076,2.2323,3108.3504,2.2473
3163.5192,2.2142,3299.46,2.2238,3108.5028,2.2122
3163.6716,2.2134,3299.6124,2.2332,3108.6552,2.1887
3163.824,2.2161,3299.7648,2.284,3108.8076,2.1797
3163.9764,2.2181,3299.9172,2.3368,3108.96,2.1831
3164.1288,2.2195,3300.0696,2.3804,3109.1124,2.1878
3164.2812,2.2235,3300.222,2.3503,3109.2648,2.1844
3164.4336,2.2294,3300.3744,2.2936,3109.4172,2.1761
3164.586,2.2336,3300.5268,2.2357,3109.5696,2.1689
3164.7384,2.2332,3300.6792,2.1952,3109.722,2.1635
3164.8908,2.2308,3300.8316,2.1771,3109.8744,2.1628
3165.0432,2.2314,3300.984,2.1793,3110.0268,2.1662
3165.1956,2.2359,3301.1364,2.1828,3110.1792,2.1661
3165.348,2.2388,3301.2888,2.1915,3110.3316,2.1681
3165.5004,2.2382,3301.4412,2.2042,3110.484,2.1748
3165.6528,2.2355,3301.5936,2.2253,3110.6364,2.1775
3165.8052,2.2342,3301.746,2.2491,3110.7888,2.1982
3165.9576,2.2342,3301.8984,2.2856,3110.9412,2.2069
3166.11,2.2349,3302.0508,2.3105,3111.0936,2.2038
3166.2624,2.2369,3302.2032,2.3203,3111.246,2.2009
3166.4148,2.2324,3302.3556,2.3547,3111.3984,2.2011
3166.5672,2.2231,3302.508,2.3748,3111.5508,2.2085
3166.7196,2.2138,3302.6604,2.4153,3111.7032,2.2122
3166.872,2.2098,3302.8128,2.4426,3111.8556,2.2132
3167.0244,2.2105,3302.9652,2.4373,3112.008,2.2055
3167.1768,2.2083,3303.1176,2.4041,3112.1604,2.2101
3167.3292,2.2036,3303.27,2.33,3112.3128,2.2241
3167.4816,2.2024,3303.4224,2.2755,3112.4652,2.2375
3167.634,2.2041,3303.5748,2.2422,3112.6176,2.251
3167.7864,2.209,3303.7272,2.2547,3112.77,2.2456
3167.9388,2.2131,3303.8796,2.2797,3112.9224,2.2436
3168.0912,2.2184,3304.032,2.2973,3113.0748,2.2447
3168.2436,2.2235,3304.1844,2.2996,3113.2272,2.2489
3168.396,2.2261,3304.3368,2.3095,3113.3796,2.2619
3168.5484,2.2252,3304.4892,2.3311,3113.532,2.2647
3168.7008,2.2221,3304.6416,2.3492,3113.6844,2.2513
3168.8532,2.2187,3304.794,2.3391,3113.8368,2.2476
3169.0056,2.2121,3304.9464,2.312,3113.9892,2.2493
3169.158,2.2016,3305.0988,2.2729,3114.1416,2.283
3169.3104,2.1846,3305.2512,2.2368,3114.294,2.2931
3169.4628,2.1714,3305.4036,2.2038,3114.4464,2.271
3169.6152,2.1687,3305.556,2.1986,3114.5988,2.2346
3169.7676,2.1713,3305.7084,2.2373,3114.7512,2.2167
3169.92,2.1746,3305.8608,2.2953,3114.9036,2.2157
3170.0724,2.1806,3306.0132,2.3677,3115.056,2.2213
3170.2248,2.1833,3306.1656,2.3873,3115.2084,2.2254
3170.3772,2.1926,3306.318,2.3811,3115.3608,2.2247
3170.5296,2.2185,3306.4704,2.3744,3115.5132,2.2221
3170.682,2.2657,3306.6228,2.363,3115.6656,2.2209
3170.8344,2.3137,3306.7752,2.3348,3115.818,2.2304
3170.9868,2.3706,3306.9276,2.2799,3115.9704,2.2942
3171.1392,2.402,3307.08,2.2277,3116.1228,2.3725
3171.2916,2.415,3307.2324,2.204,3116.2752,2.4709
3171.444,2.3866,3307.3848,2.2776,3116.4276,2.5974
3171.5964,2.2999,3307.5372,2.3793,3116.58,2.6262
3171.7488,2.2512,3307.6896,2.4838,3116.7324,2.6097
3171.9012,2.2148,3307.842,2.4375,3116.8848,2.5265
3172.0536,2.2061,3307.9944,2.3532,3117.0372,2.4027
3172.206,2.2069,3308.1468,2.2205,3117.1896,2.2996
3172.3584,2.2087,3308.2992,2.1829,3117.342,2.2419
3172.5108,2.21,3308.4516,2.1836,3117.4944,2.2234
3172.6632,2.2106,3308.604,2.1867,3117.6468,2.2219
3172.8156,2.2104,3308.7564,2.1876,3117.7992,2.2273
3172.968,2.2092,3308.9088,2.1862,3117.9516,2.2334
3173.1204,2.2081,3309.0612,2.1961,3118.104,2.2373
3173.2728,2.2112,3309.2136,2.2092,3118.2564,2.2395
3173.4252,2.2167,3309.366,2.237,3118.4088,2.2436
3173.5776,2.2224,3309.5184,2.2542,3118.5612,2.2483
3173.73,2.2234,3309.6708,2.2505,3118.7136,2.2524
3173.8824,2.221,3309.8232,2.2418,3118.866,2.2584
3174.0348,2.2207,3309.9756,2.2378,3119.0184,2.2638
3174.1872,2.2219,3310.128,2.2337,3119.1708,2.2647
3174.3396,2.2259,3310.2804,2.2388,3119.3232,2.2635
3174.492,2.2289,3310.4328,2.2577,3119.4756,2.262
3174.6444,2.2312,3310.5852,2.2868,3119.628,2.262
3174.7968,2.2338,3310.7376,2.3113,3119.7804,2.2613
3174.9492,2.2389,3310.89,2.3002,3119.9328,2.2549
3175.1016,2.2434,3311.0424,2.2847,3120.0852,2.2499
3175.254,2.2468,3311.1948,2.2751,3120.2376,2.241
3175.4064,2.2461,3311.3472,2.284,3120.39,2.238
3175.5588,2.2415,3311.4996,2.2988,3120.5424,2.2298
3175.7112,2.2322,3311.652,2.3058,3120.6948,2.2347
3175.8636,2.2243,3311.8044,2.2992,3120.8472,2.2517
3176.016,2.2196,3311.9568,2.2976,3120.9996,2.2653
3176.1684,2.2182,3312.1092,2.3092,3121.152,2.2742
3176.3208,2.2182,3312.2616,2.3266,3121.3044,2.2702
3176.4732,2.2156,3312.414,2.3365,3121.4568,2.2646
3176.6256,2.2123,3312.5664,2.3227,3121.6092,2.264
3176.778,2.2109,3312.7188,2.3005,3121.7616,2.2647
3176.9304,2.2294,3312.8712,2.2655,3121.914,2.2609
3177.0828,2.2556,3313.0236,2.2214,3122.0664,2.2557
3177.2352,2.2754,3313.176,2.186,3122.2188,2.2507
3177.3876,2.2848,3313.3284,2.1721,3122.3712,2.2514
3177.54,2.2788,3313.4808,2.1695,3122.5236,2.2497
3177.6924,2.2714,3313.6332,2.1728,3122.676,2.2415
3177.8448,2.2548,3313.7856,2.1695,3122.8284,2.2342
3177.9972,2.2334,3313.938,2.162,3122.9808,2.2288
3178.1496,2.1831,3314.0904,2.1528,3123.1332,2.2294
3178.302,2.1539,3314.2428,2.1502,3123.2856,2.2682
3178.4544,2.1465,3314.3952,2.1503,3123.438,2.3034
3178.6068,2.1474,3314.5476,2.1525,3123.5904,2.3177
3178.7592,2.1562,3314.7,2.1585,3123.7428,2.2998
3178.9116,2.1636,3314.8524,2.1657,3123.8952,2.282
3179.064,2.1729,3315.0048,2.1797,3124.0476,2.2837
3179.2164,2.1838,3315.1572,2.2163,3124.2,2.3301
3179.3688,2.1974,3315.3096,2.2635,3124.3524,2.3903
3179.5212,2.2096,3315.462,2.3124,3124.5048,2.4384
3179.6736,2.2198,3315.6144,2.3496,3124.6572,2.4423
3179.826,2.2244,3315.7668,2.3775,3124.8096,2.3793
3179.9784,2.2251,3315.9192,2.4197,3124.962,2.2784
3180.1308,2.2173,3316.0716,2.4812,3125.1144,2.2144
3180.2832,2.2125,3316.224,2.5517,3125.2668,2.1794
3180.4356,2.2118,3316.3764,2.6125,3125.4192,2.1707
3180.588,2.2138,3316.5288,2.5974,3125.5716,2.1874
3180.7404,2.2132,3316.6812,2.5552,3125.724,2.1974
3180.8928,2.2112,3316.8336,2.5005,3125.8764,2.2296
3181.0452,2.2106,3316.986,2.4437,3126.0288,2.2369
3181.1976,2.2125,3317.1384,2.3864,3126.1812,2.2496
3181.35,2.2132,3317.2908,2.3302,3126.3336,2.2416
3181.5024,2.2139,3317.4432,2.2984,3126.486,2.2349
3181.6548,2.2182,3317.5956,2.3512,3126.6384,2.2175
3181.8072,2.2226,3317.748,2.4399,3126.7908,2.2148
3181.9596,2.2215,3317.9004,2.5424,3126.9432,2.2168
3182.112,2.2173,3318.0528,2.6001,3127.0956,2.222
3182.2644,2.2133,3318.2052,2.6087,3127.248,2.2309
3182.4168,2.2106,3318.3576,2.6052,3127.4004,2.2377
3182.5692,2.2062,3318.51,2.5958,3127.5528,2.2497
3182.7216,2.1989,3318.6624,2.5835,3127.7052,2.2692
3182.874,2.1909,3318.8148,2.5721,3127.8576,2.2727
3183.0264,2.185,3318.9672,2.5614,3128.01,2.2656
3183.1788,2.1852,3319.1196,2.5488,3128.1624,2.2495
3183.3312,2.19,3319.272,2.5372,3128.3148,2.2382
3183.4836,2.1961,3319.4244,2.5297,3128.4672,2.2294
3183.636,2.1981,3319.5768,2.5185,3128.6196,2.2243
3183.7884,2.1981,3319.7292,2.4891,3128.772,2.2254
3183.9408,2.198,3319.8816,2.4182,3128.9244,2.227
3184.0932,2.1974,3320.034,2.3048,3129.0768,2.2311
3184.2456,2.1981,3320.1864,2.2515,3129.2292,2.2361
3184.398,2.2004,3320.3388,2.2336,3129.3816,2.2432
3184.5504,2.2072,3320.4912,2.249,3129.534,2.2486
3184.7028,2.2146,3320.6436,2.2615,3129.6864,2.2508
3184.8552,2.22,3320.796,2.2596,3129.8388,2.2548
3185.0076,2.2261,3320.9484,2.2516,3129.9912,2.2555
3185.16,2.2268,3321.1008,2.2483,3130.1436,2.2501
3185.3124,2.2267,3321.2532,2.2634,3130.296,2.244
3185.4648,2.224,3321.4056,2.2965,3130.4484,2.238
3185.6172,2.2215,3321.558,2.3342,3130.6008,2.2334
3185.7696,2.2175,3321.7104,2.3207,3130.7532,2.23
3185.922,2.2127,3321.8628,2.2997,3130.9056,2.23
3186.0744,2.2089,3322.0152,2.2852,3131.058,2.23
3186.2268,2.2096,3322.1676,2.2751,3131.2104,2.2293
3186.3792,2.2109,3322.32,2.253,3131.3628,2.2293
3186.5316,2.2093,3322.4724,2.2233,3131.5152,2.233
